PSF Region	PSFs PSF Name	PSF Name (in-game)	x	y	PSF Ownership in 1080	PSF Value	PSF Garrison Ancillary Image	PSF Garrison?	PSF Garrison Unit	PSF Appearance (culture)	Actual Appearance	PSF Battle Model
Perth_Province	Sanquhar	Seann Cathair	107	315	scotland	500	default_title.tga	yes	Peasants	southern_european	Village, or castle / N European village	stone_fort_a
Perth_Province	Stirling	Strivelyn	107	321	scotland	500	default_title.tga	yes	Peasants	steppe	huge castle / N European citadel	stone_fort_a
Perth_Province	Dumfries	Dún Phris	109	312	scotland	500	default_title.tga	yes	Peasants	eastern_european	large town / N European large town	stone_fort_a
Perth_Province	Dundee	Duntay	111	324	scotland	500	default_title.tga	yes	Peasants	eastern_european	large town / N European large town	stone_fort_a
Perth_Province	Edinburgh	Edenesburch	111	319	scotland	500	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Perth_Province	St_Andrews	Saunt Aundraes	111	322	scotland	500	default_title.tga	yes	Peasants	central_european	town / N European castle	stone_fort_a
Perth_Province	Breichin	Breichinn	114	326	scotland	500	default_title.tga	yes	Peasants	central_european	Town or Religious / N European town	stone_fort_a
Perth_Province	Roxburgh	Rooksburgh	114	315	scotland	500	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Perth_Province	Berwick	Berwick	117	318	scotland	1000	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Pisa_Province	Livorno	Livorno	191	215	pisa	500	default_title.tga	yes	Peasants	northern_european	castle / SE	stone_fort_a
Pisa_Province	Piombino	Piombino	191	212	pisa	500	default_title.tga	yes	Peasants	northern_european	city / SE	stone_fort_a
Pisa_Province	Grosseto	Grosseto	194	209	hre	500	default_title.tga	yes	Peasants	northern_european	city / SE	stone_fort_a
Plock_Province	Chelmno	Chełmno	233	297	poland	500	default_title.tga	yes	Peasants	northern_european	large town / C European large town	stone_fort_a
Plock_Province	Torun	Toruń	234	295	poland	500	default_title.tga	yes	Peasants	northern_european	large town / C European large town	stone_fort_a
Plock_Province	Grzebsko	Grzebsko	244	296	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Plock_Province	Wyszogrod	Wyszogród	244	288	poland	500	default_title.tga	yes	Peasants	northern_european	large town / C European large town	stone_fort_a
Plock_Province	Czerwynsk	Czerwynsk	245	290	poland	500	default_title.tga	yes	Peasants	northern_european	CE 	stone_fort_a
Plock_Province	Ciechanow	Ciechanów	246	294	poland	500	default_title.tga	yes	Peasants	northern_european	large town / C European large town	stone_fort_a
Plock_Province	Brodno	Bródno	247	287	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Plock_Province	Nasielsk	Nasielsk	247	291	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Plock_Province	Pultusk	Pułtusk	248	293	poland	500	default_title.tga	yes	Peasants	northern_european	large town / C European large town	stone_fort_a
Plock_Province	Czersk	Czersk	249	285	poland	500	default_title.tga	yes	Peasants	northern_european	large town / C European large town	stone_fort_a
Plock_Province	Wizna	Wizna	256	296	poland	500	default_title.tga	yes	Peasants	northern_european	large town / C European large town	stone_fort_a
Poitiers_Province	Lusignan	Lusignan	129	239	france	500	default_title.tga	yes	Peasants	northern_european	citadel / NE	stone_fort_a
Poitiers_Province	Confolens	Confolens	132	235	france	500	default_title.tga	yes	Peasants	northern_european	city / NE	stone_fort_a
Poitiers_Province	La_Rochelle	La Rochelle	122	236	france	500	default_title.tga	yes	Peasants	northern_european	city / N European city	stone_fort_a
Poitiers_Province	Fontenay	Fontenay-le-Comte	125	240	france	500	default_title.tga	yes	Peasants	northern_european	large town / NE	stone_fort_a
Poitiers_Province	Taillebourg	Taillebourg	125	235	france	500	default_title.tga	yes	Peasants	northern_european	castle / N European castle	stone_fort_a
Poitiers_Province	Caon_Anjou	Craon, Anjou	127	241	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poitiers_Province	Sainte-Severe	Sainte-Severe	127	234	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poitiers_Province	Mirebeau	Mirebeau	129	241	france	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poitiers_Province	Machecoul	Machecoul	119	242	slave	500	default_title.tga	yes	Peasants	central_european	castle / N European	stone_fort_a
Poitiers_Province	Ile_de_Re	Île de Ré	122	240	slave	500	default_title.tga	yes	Peasants	southern_european	town / N European	stone_fort_a
Poitiers_Province	Thouars	Thouars	128	243	slave	500	default_title.tga	yes	Peasants	northern_european	large town / N European large town	stone_fort_a
Polotsk_Province	Navahrudak	Navahrudak	275	300	kiev	500	default_title.tga	yes	Peasants	northern_european	EE large town	stone_fort_a
Polotsk_Province	Chervyen	Chervyen	289	302	kiev	500	default_title.tga	yes	Peasants	northern_european	EE ?	stone_fort_a
Polotsk_Province	Lukoml	Lukoml	292	311	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Polotsk_Province	Drutsk_Vitebsk	Drutsk	296	308	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Polotsk_Province	Orsha	Orsha	299	310	kiev	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Polotsk_Province	Lida	Lida	271	303	lithuania	500	default_title.tga	yes	Peasants	northern_european	C European castle large_town Fort	stone_fort_a
Polotsk_Province	Minsk	Minsk	284	304	slave	500	default_title.tga	yes	Peasants	southern_european	EE city	stone_fort_a
Polotsk_Province	Logoysk	Logoysk	286	306	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Polotsk_Province	Borisov	Borisov	289	307	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Polotsk_Province	Vitebsk	Vitebsk	297	317	slave	500	default_title.tga	yes	Peasants	northern_european	EE Citadel	stone_fort_a
Poznan_Province	Santok	Santok	216	291	poland	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Poznan_Province	Miedzyrzecz	Międzyrzecz	217	289	poland	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Poznan_Province	Krzywin	Krzywin	225	285	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Poznan_Province	Czestram	Czestram	226	282	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poznan_Province	Giecz	Giecz	227	288	poland	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Poznan_Province	Lekno	Łekno	227	293	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poznan_Province	Gniezno	Gniezno	228	290	poland	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Poznan_Province	Milicz	Milicz	228	281	poland	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Poznan_Province	Trzemeszno	Trzemeszno	230	290	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Poznan_Province	Bydgoszcz	Bydgoszcz	231	295	poland	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Poznan_Province	Lad_Poland	Ląd	231	286	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poznan_Province	Kalisz	Kalisz	232	284	poland	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Poznan_Province	Strzelno	Strzelno	232	291	poland	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Poznan_Province	Kruszwica	Kruszwica	234	291	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Poznan_Province	Sieradz	Sieradz	235	281	poland	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Poznan_Province	Spicymierz	Spicymierz	235	285	poland	500	default_title.tga	yes	Peasants	northern_european	CE castle	stone_fort_a
Poznan_Province	Wloclawek	Włocławek	237	291	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Poznan_Province	Leczyca	Łęczyca	238	286	poland	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Poznan_Province	Siewierz	Siewierz	238	273	poland	500	default_title.tga	yes	Peasants	northern_european	CE city	stone_fort_a
Poznan_Province	Ruda	Ruda	240	284	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poznan_Province	Rozprza	Rozprza	241	280	poland	500	default_title.tga	yes	Peasants	northern_european	-	stone_fort_a
Poznan_Province	Wolborz	Wolbórz	242	282	poland	500	default_title.tga	yes	Peasants	northern_european	CE large town	stone_fort_a
Poznan_Province	Czarnkow	Czarnkow	223	293	slave	500	default_title.tga	yes	Peasants	central_european	CE castle	stone_fort_a
Prague_Province	Loket	Loket	202	270	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Domazlice	Domazlice	203	263	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European city city	stone_fort_a
Prague_Province	Bilina	Bilina	208	273	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Prazsky_Hrad	Prazsky Grad	210	270	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Litomerice	Litomierzice	211	273	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE large_town	stone_fort_a
Prague_Province	Nove_Hrady	Nove Hrady	214	258	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European Castle castle	stone_fort_a
Prague_Province	Boleslav	Mlady Boleslaw	215	272	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Stara_Boleslav	Stara Boleslaw	213	271	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European town town	stone_fort_a
Prague_Province	Tepla	Tepla	203	268	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Prague_Province	Plzenec	Plzenec	206	266	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE large_town	stone_fort_a
Prague_Province	Zatec	Zatec	207	271	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Prague_Province	Prachen	Prachen	208	262	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Decin	Dieczin	209	275	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Prachatice	Prachatice	209	260	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European town town	stone_fort_a
Prague_Province	Krumlov	Krvmlow	211	259	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Prague_Province	Sedlcany	Sedlczany	212	265	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European town town	stone_fort_a
Prague_Province	Vysehrad	Wysegrad	212	267	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Doudleby	Dovdleby	213	260	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE castle	stone_fort_a
Prague_Province	Kourim	Kovrzim	215	267	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European large town large town	stone_fort_a
Prague_Province	Kolin	Kolin	216	269	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European town town	stone_fort_a
Prague_Province	Kutna_Hora	Kvtna Gora	217	267	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE large_town	stone_fort_a
Prague_Province	Hradec	Gradec	219	270	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE large_town	stone_fort_a
Prague_Province	Chrudim	Chrvdim	220	268	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Prague_Province	Jaromer	Jaromierz	221	271	bohemia	500	default_title.tga	yes	Peasants	northern_european	NE town	stone_fort_a
Prague_Province	Litomysl	Litomysl	223	267	bohemia	500	default_title.tga	yes	Peasants	northern_european	C European town town	stone_fort_a
Prague_Province	Klodzko	Kladzcko	224	272	bohemia	500	default_title.tga	yes	Peasants	northern_european	CE town	stone_fort_a
Pskov_Province	Gdov	Gdov	281	349	novgorod	500	default_title.tga	yes	Peasants	northern_european	E european castle town castle	stone_fort_a
Pskov_Province	Peipus	Peipus	281	347	slave	500	default_title.tga	yes	Peasants	southern_european	CE Village	stone_fort_a
Pskov_Province	Izborsk	Izborsk	282	338	slave	500	default_title.tga	yes	Peasants	southern_european	E European castle castle	stone_fort_a
Pskov_Province	Narva	Narva	282	354	slave	500	default_title.tga	yes	Peasants	southern_european	E European castle castle	stone_fort_a
Pskov_Province	Kingisepp	Kingisepp	284	355	slave	500	default_title.tga	yes	Peasants	southern_european	CE wooden castle	stone_fort_a
Pskov_Province	Ostrov_Pskov	Ostrov	285	334	slave	500	default_title.tga	yes	Peasants	southern_european	EE castle	stone_fort_a
Pskov_Province	Koporje	Koporje	286	358	slave	500	default_title.tga	yes	Peasants	southern_european	NE wooden castle	stone_fort_a
Pskov_Province	Opochka	Opochka	287	329	slave	500	default_title.tga	yes	Peasants	southern_european	EE wooden castle	stone_fort_a
Qift_Province	Al_Kharijah	al-Khārga	318	86	egypt	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Qift_Province	Akhmim	Akhmīm	326	94	egypt	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Qift_Province	Girga	Girgā	326	92	egypt	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Qift_Province	Dishna	Dīshna	330	93	egypt	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Qift_Province	Isna	Isnā	330	85	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Qift_Province	Al_Uqsur	al-'Uqsur	332	88	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Qift_Province	Edfu	Idfū	332	83	egypt	400	default_title.tga	yes	Peasants	northern_european	ME town	stone_fort_a
Qift_Province	Qena	Qinā	332	93	egypt	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Qift_Province	Aswan	Aswān	334	77	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Qift_Province	Al_Qusair	al-Qusayr	340	91	egypt	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Ras_Province	Belgrade	Singidunum	249	226	byzantium	500	default_title.tga	yes	Peasants	northern_european	Orthodox castle castle	stone_fort_a
Ras_Province	Konjic	Konjic	235	217	slave	500	default_title.tga	yes	Peasants	northern_european	Large Town	stone_fort_a
Ras_Province	Visoka	Visoka	236	219	slave	500	default_title.tga	yes	Peasants	northern_european	Castle	stone_fort_a
Ras_Province	Gorazde	Goražde	241	218	slave	500	default_title.tga	yes	Peasants	northern_european	Large Town	stone_fort_a
Ras_Province	Uzice	Uzice	245	219	slave	500	default_title.tga	yes	Peasants	greek	Orthodox town	stone_fort_a
Ras_Province	Smederevo	Sphenteromos	252	225	byzantium	500	default_title.tga	yes	Peasants	northern_european	wooden castle	stone_fort_a
Ras_Province	Ras_Foca	Hotča	239	216	slave	500	default_title.tga	yes	Peasants	northern_european	Large Town	stone_fort_a
Ras_Province	Sarajevo	Vrhbosna	239	220	slave	500	default_title.tga	yes	Peasants	greek	S European town Town	stone_fort_a
Ras_Province	Zaslon	Šabac	244	225	slave	500	default_title.tga	yes	Peasants	greek	Orthodox town town	stone_fort_a
Ras_Province	Zvecan	Zvecan	251	211	slave	500	default_title.tga	yes	Peasants	greek	S European large town Large Town	stone_fort_a
Ravenna_Province	Castrocaro	Castrocaro	200	219	hre	500	default_title.tga	yes	Peasants	northern_european	town / N European town	stone_fort_a
Ravenna_Province	Faenza	Faenza	199	222	hre	500	default_title.tga	yes	Peasants	northern_european	city / S European city	stone_fort_a
Ravenna_Province	Forli	Forli	201	221	hre	500	default_title.tga	yes	Peasants	northern_european	large town / S European large town	stone_fort_a
Ravenna_Province	Rimini	Rimini	203	220	hre	500	default_title.tga	yes	Peasants	northern_european	city / S European city	stone_fort_a
Ravenna_Province	Urbino	Urbino	203	218	papal_states	500	default_title.tga	yes	Peasants	northern_european	city / S European city	stone_fort_a
Ray_Province	Takestan	Siyāhdahān	429	163	seljuks	1000	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Ray_Province	Shal	Shāl	430	161	seljuks	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Ray_Province	Arak	Daskerah	431	148	seljuks	750	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Ray_Province	Qazvin	Qazvin	431	164	seljuks	6500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Ray_Province	Saveh	Sāvah	434	157	seljuks	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Ray_Province	Golpayegan	Jurbādaqān	435	144	seljuks	1500	default_title.tga	yes	Peasants	northern_european	ME large town	stone_fort_a
Ray_Province	Karaj	Karaj	437	162	seljuks	2000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
Ray_Province	Kashan	Kāshān	442	146	seljuks	3000	default_title.tga	yes	Peasants	northern_european	ME city	stone_fort_a
