Reference Name	English Names (more or less)	In-game Name (Native Name)	In-game Description	In-game Summary Description	Broad Role	Explanation of the Unit	Building to be Assigned To	Hidden Resource Req?	Availability	Where is the unit From?	Era of Availability	General Unit?	Social Class	Function	Formation	Equipment	First Weapon	Secondary Weapon	Placeholder Unit	Placeholder Weapons	Extra Info	Reference Imagery	Category	Class	Unit's voice	Accent	Banner of Faction	Crusade Banner	Unit Size	Soldier Model	Number of Soliders	Extra Animals Engines	Mass of Infantry	Officers Models			Type of Ship	Type of Engine	Type of Animals	Type of Mount	Bonus Against	Abilities	Misc Attributes	Normal Spacing	Loose Spacing	Default No. of Ranks	Formation (1-2)	hp	Mount hp	Primary Weapon Attack	Charge Bonus	Missile Type	Range	Ammo	Type	Tech	Damage	Sound	Fire Sound	Min Delay	Preferred Weapon	Attack vs Mounted	Defence vs Mounted	AP	Attack Attributes	Secondary Weapon Attack	Charge	Missile Type	Range	Ammo	Type	Tech	Damage	Sound	Fire Sound	Min Delay	Preferred Weapon	Attack vs Mounted	Defence vs Mounted	AP	Attack Attributes	Armour	Def Skill	Shield	Sound When Hit	Animal Mount Armour	Def Skill	Sound When Hit	Fatigue in Heat	Scrub Mod	Sand Mod	Forest Mod	Snow Mod	Grade of Unit (1-5)	Morale	Discipline	Training	Distance to Charge	Delay Between Anims	Suggested Price	Suggested Upkeep	Recruitment Time	Unit Price	Upkeep Cost	Weapon Upgrade Cost	Armour Upgrade Cost	Custom Battle Cost	Custom Battle Max	Custom Battle Increase	Minimum Soldiers	Smith Levels Needed	Models	Ownership Factions and/or Cultures	Ownership for MP Early Era	Ownership for MP High Era	Ownership for MP Late Era	Priority in Recruitment	Unit Speed Modificator
scottish_pikemen	Feudal Infantry	Exercitus Militaris 	As the Scottish crown became more centralised in its power and had greater authority over its dominions, a sense of nation was clearer to its citizens. As tension with England grew, a need for a large, mobilised army was required. Both the feudal system and the ancient clan system was harnessed to draw men into the ranks. Similar to the English Fyrd or the earlier 'hundred', the Scots influenced their own Gaelic tradition of localised levies into a massive national force.	PLACEHOLDER LIGHT INFANTRY	light infantry	cheap, large unit, quick respawn	-	-	Scotland	Perth, Elgin	all	-	peasant	normal		BASE:padded, UP1: mail, UP2: none, UP3: none, SHIELD: , HELMET: 	Lanzalonga	sparth axe/hammers	scots pike militia	pike/sword	Scots did not wear tartan -only on the islands! They wore yellow tunics tied with a belt at the middle	http://img2-8.imageshack.us/img2-8/3995/aberlemnopicts.jpg	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	schiltrom	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	700	600	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	scotland	scotland	scotland	scotland	-	1
st_george_light_guard	St.George Guard	Wards of St.George 	The quarterstaff is an ancient peasants' weapon with its own techniques and its own martial art that is still practiced today. The quarterstaff was the stock weapon of England amongst travellers, pilgrims and paupers generally - every man could wield a quarterstaff just as he knew how to wrestle or box, regardless of his class or social status. The quarterstaff was a cheap and effective weapon, mainly in self-defence, it could easily stop a blow from a sword although against axes and spears it was vulnerable. The various stances and techniques associated with the quarterstaff still carry the names of traditional Anglo-Saxon, Danish and Old English saints such as St.Hilda -many of whom were were based on pagan cults, so old and engrained on the national pysche as they are. More recently and more specific however was the cult of St.George, who became popular in England after English ships sailed under the flag of Genoan escorts through the Mediterranean to the Holy Land on the First Crusade, from which time he was heralded as the patron of England and war. Since it was the standard accessory of travellers, it became the veritable symbol of English pilgrims and those who would protect wayfarers from bandits. For this reason it was very common among rural militias. The word 'ward' comes from the Old English word for 'to keep guard' or to 'take care of.' Henry Thomas Riley writing in the 1300s in his 'roll of the wards in policing' concerning the militias in London notes that the Wards met at regular councils: 'It is called a wardmoot on the grounds that it is an assembly by summons of the whole populace of one ward, there being present its headman, the alderman or his lieutenant, for the purpose of correcting faults, or removing nuisances, and for furthering the benefit of that ward. What we call a 'wardmoot' was anciently called a 'folkmoot' among the Saxons. The aldermen have been accustomed to hold their wardmoots at least once, or twice, or many times a year, by virtue of a warrant sent to them by the mayor then in office. Through which it has been the practice to enquire into the degree of peace and tranquillity within each ward, and for the alderman to correct faults presented.' The quarterstaff weapon was in the hands of an Englishman a weapon feared by foreigners well into the late 1600s. It could easily handle an armoured opponent on foot and since it had no blade it was light and perfectly balanced making it a very quick weapon. An English crime report from 1527 states: 'John Strynger late of Babworth, laborour, assaulted Henry Pereson of Babworth with a staff worth 1d. Which he held in both hands, striking him on top of the head so that his brains flowed out and giving him a wound 1 inch deep, 2 inches wide and 3 inches long of which he immediately died.' It was exceptional at  fighting numerous opponents simultaneously, allegedly up to 6 men at a time. It's only weakness was against receiving cavalry charge due to its lack of blade or point, nonetheless in melée it could easily unhorse a rider or break the legs of a steed as easily as a bladed weapon.	PLACEHOLDER LIGHT INFANTRY	light infantry	small unit, rare, cheap, bonus against infantry and cavalry, good defence skill	-	-	England	England	mid/late	-	peasant	militia		BASE:none, UP1: none, UP2: none, UP3: none, SHIELD: none, HELMET: none	quarterstaff	none	-	-	-	http://www.ciaoadriano.com/Europe%2-2--7/France/-9_Around_Conques/Villeneuve%2-d%27Aveyron/Images/8--/PilgrimR-Oct-7-DE-3-9sAR8--.jpg	infantry	spearmen	light	English	main_spear	-	100	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	hide, bonus in snow, woods etc	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	3	3	normal	trained	30	0	750	250	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	england	england	england	england	-	1
swedish_heathen_peasants	Heathen peasants	Landsmænn	PLACEHOLDER LIGHT INFANTRY	PLACEHOLDER LIGHT INFANTRY	light infantry	pagan resistance fighters	-	-	Sweden	Uppsala, Skara, Linköping, Trondheim	early	-	peasant	levy		BASE:none, UP1: leather, UP2: padded, UP3: none, SHIELD: , HELMET: 	infantry spear	sparth axe	town militia	spear	-	http://www.theancientweb.com/images/explore/Norway_Oseberg_Cart_Head.jpg	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	druid, hide, bonus in snow, woods etc	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	200	800	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	sweden	sweden	sweden	sweden	-	1
syrian_militia_archers	Syrian Militia Archers	Rumat al-Ahdath	PLACEHOLDER ARCHER UNIT	PLACEHOLDER ARCHER UNIT	archers	militia	-	-	Syria	Syria	Early Era	-	Peasant	militia		BASE:unarmored, UP1: , UP2: , UP3: , SHIELD: , HELMET: 	Composite bow	-	-	-	-	-	infantry	missile	light	English	main_missile	-	-	Peasant_Archers	48	0	0.8	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	4	square	1	0	5	1	arrow	120	30	missile	missile_mechanical	piercing	none	,	25	1	-	-	-	no	2	1	no	0	0	melee	melee_simple	piercing	knife	,	25	1.8	-	-	-	no	0	1	0	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	100	800	1	220	100	65	50	220	4	50	-	0, 1, 2	Peasant_Archers	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	-	1
syrian_militia_spearmen	Syrian Militia Glaivemen	Ahdath Sabarbarah 	PLACEHOLDER LIGHT INFANTRY	PLACEHOLDER LIGHT INFANTRY	light infantry	militia armed with the sarbarah, a type of glaive	-	-	Syria	Syria	Early Era	-	Peasant	militia		BASE:padded or leather, UP1: , UP2: , UP3: , SHIELD: , HELMET: 	voulge 	-	-	-	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	100	800	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	-	1
syrian_peasants	Syrian Peasants	Jabaliyyún	Often thought to mean mountainmen or hillsmen, in Syria they were also called al-ashir. Ibn Wasir also used the term 'ashir to refer to the Kurds and it is likely that these terms revolved around similar and fluid groups. Another term 'ushran, is related but extends to large agriculturally rooted tribes in Syria and Palestine.	PLACEHOLDER LIGHT INFANTRY	light infantry	large, cheap, good morale, good in melée	-	-	Syria (KOJ / Papal states)	-	-	-	peasant	levy		BASE:none, UP1: leather, UP2: padded, UP3: none, SHIELD: , HELMET: 	Shortbow	workman's axe	-	-	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	-	-	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	syria, papal_states, sicily, byzantium, 	-	1
timurid_infantry	Timurid infantry	čerīk-e pīāda	ČERĪK (also jerīk, from Mongol tserig “warrior[s]”), originally troops sent by an individual or camp (yort) to serve in the royal army). The čerīk system persisted in Iran for many centuries, in slightly varying forms. Jovaynī referred to the element drawn from settled areas and probably not of Mongol stock as čerīk-e pīāda (infantry), as opposed to the mounted Mongol cavalry. Čerīk service was compulsory: Naḵjavānī reported that since ancient times each yort was supposed to supply a number of men from a specific age group (čerīk yortčī) for the Mongol armies but that many tried to avoid such service. According to Jovaynī, the Mongol governors Mahmud Yalavāj and his son Masʿūd Beg abolished “compulsory service (muʾan) in the levies (ḥashar) and the cherig” in Transoxania for political reasons.  In the 7th-8th/13th-14th centuries the term čerīk was used mainly in the sense of “army,” and čerīkčī referred to an individual soldier (Rašīd-al-Dīn, Tārīḵ-e ḡāzānī). For military purposes the Mongols had divided their territory into regions called tomans (Pers. tūmān, Mong. tümän), each of which was to supply 10,000 men when called upon; such a contingent was commanded by an amir-e tūmān, each group of 1,000 men by an amir-e hazāra, each group of 100 men by an amīr-e sada, and each group of ten men by an amir-e čerīk (Rašīd-al-Dīn, Tārīḵ-e ḡāzānī). In reality, however, the toman almost always supplied fewer than 10,000 men; for example, two tomans in the region of Isfahan and the toman of Ḵūzestān sent only 1,000 and 277 men of the sedentary population respectively in the case of war (Rašīd-al-Dīn, Tārīḵ-e ḡāzānī). Some have therefore suggested that the term tūmān referred to an area with 10,000 inhabitants, rather than to a fixed levy of soldiers. Nevertheless, Rašīd-al-Dīn consistently uses the word čerīk in the sense of army and also in the collective sense of “the military” (mardom-e čerīk). Nomads also were all liable for military service, but the sedentary population was supposed to supply čerīk; each nine families (about 40 people) were to send one man. The terms čerīk and īl-jārī continued to be used in the sense of “irregular levies” during the Zand period, but apparently payments were no longer collected in cash. Karīm Khan Zand claimed that he could raise 20,000 čerīk in forty days’ time.	PLACEHOLDER LIGHT INFANTRY	light infantry	huge, cheap, large rec pool, low grade pro infantry	-	-	Seljuks	iran	high, late	-	peasant	levy		BASE:none, UP1: leather, UP2: padded, UP3: none, SHIELD: long , HELMET:some 	Lanzalonga	military axe short	-	-	Hussar shield/use hussar model	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	2	3	normal	trained	30	0	-	-	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	seljuks	seljuks	seljuks	seljuks	-	1
timurid_levies	Timurid levies	ḥašar	The term bīgār (corvée and human taxation) was very often used together with the term ḥašar (from Ar. ḥašara “to gather, bring together”) as synonyms (ḥašar and mard-e bīgārī on the construction of a palace). However, the term ḥašar also had different meanings: 1. auxiliary troops, usually peasant levy, mostly used for siege work, or as sappers, and some­times as a reserve (in central Asia in the Uzbek period a Turko-Mongol term qara čerik was used for such auxiliary troops rather than ḥašar); 2. communal help provided by relatives and the members of a village or neighborhood community to one another on various occasions (agricultural works, building of a house, family festivals, etc.). In the Khanate of Bukhara in the 10th-14th/16th-20th centuries, the term bīgār was most­ly replaced by the term mardekār (lit. “time-worker”; cf. mard-ebīgārī), which meant both the duty and a single worker performing it (as a synonym for such worker the term ḥašaṛčī was also used). Some documents, however, mention all three terms side by side: ḥašar, bīgār, and mardekār, and it is not clear what distinction, if any, was made among them.	PLACEHOLDER LIGHT INFANTRY	light infantry	forced labour and troops, huge, practically free, huge rec pool, low morale	-	-	Seljuks	iran	high, late	-	peasant	levy		BASE:n/a, UP1: leather, UP2: , UP3: none, SHIELD: yes , HELMET:no 	infantry spear	knife/dagger	-	-	Hussar shield/use hussar model	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	2	3	normal	trained	30	0	-	-	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	seljuks	seljuks	seljuks	seljuks	-	1
vlach_infantry	Vlach Shepherds	Valahii păstori	PLACEHOLDER LIGHT INFANTRY	PLACEHOLDER LIGHT INFANTRY	light infantry	Vlach Shepherds	-	-	Regional	Veliko Tarnovo, Ohrid, Stari Ras, Campulung	all	-	peasant	levy		BASE:Light armoured (mountain clothes), UP1: , UP2: , UP3: , SHIELD: , HELMET: 	guisarme	military axe short/sword	Wallachian Watchmen?	wlach spearmen	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	200	800	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	all, slave	all, slave	all, slave	all, slave	-	1
wagon_fort	Wagon Fort	Wagon Fort	PLACEHOLDER SIEGE ENGINE	PLACEHOLDER SIEGE ENGINE	siege	mobile fortification able to withstand cavalry charge	-	-	Bohemia, Lithuania, Hungary	available after Hussitism is on the scene and only for professional armies without heavy cav; Homeland only (maybe autonomy if the balancing does not deem it as excessive)	Late (1400-1453)	-	peasant	levy		BASE:various, UP1: -, UP2: -, UP3: -, SHIELD: -, HELMET: 	handgun	-	Wagon Fort	-	-	http://warandgame.files.wordpress.com/2-1-/-1/sdffrr.jpg	siege	missile	heavy	English	main_infantry	-	-	NE_Ballista_Crew	16	2	1	-	-	-	-	ballista	-	-	-	cannot hide, good morale, slow	sea_faring, hardy, can_withdraw, artillery, general_unit	1.5, 1.5	3, 3	3	square	1	0	6	3	no	0	0	melee	artillery_mechanical	piercing	knife	,	25	1.8	-	-	-	no	55	3	ballista	180	50	siege_missile	artillery_mechanical	piercing	none	,	25	1	-	-	-	ap, bp, launching	4	4	0	leather	0	0	flesh	1	0	0	0	0	-	9	disciplined	highly_trained	30	0	-	-	1	370	150	90	70	370	4	90	12	1	NE_Ballista_Crew	bohemia, lithuania, hungary	bohemia, lithuania, hungary	bohemia, lithuania, hungary	bohemia, lithuania, hungary	-	1
welsh_bandits	Wolves	Bleiddiaid	PLACEHOLDER LIGHT INFANTRY	PLACEHOLDER LIGHT INFANTRY	light infantry	wolves' bandits	-	-	Regional Rebels	Wales	all	-	peasant	elite		BASE:leather, UP1: mail, UP2: , UP3: , SHIELD: , HELMET: 	Angon javelin	shortsword	Welsh_Militiamen	-	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	hide, bonus in snow, woods etc	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	1000	700	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	slave	slave	slave	slave	-	1
welsh_longbowmen	Hunters	Helfeirch 	PLACEHOLDER ARCHER UNIT	PLACEHOLDER ARCHER UNIT	archers	hunters	-	-	Regional Rebels	Wales	-	-	peasant	levy		BASE:unarmored, UP1: , UP2: , UP3: , SHIELD: , HELMET: 	longbow	military axe short	Saethwyr	-	-	-	infantry	missile	light	English	main_missile	-	-	Peasant_Archers	48	0	0.8	-	-	-	-	-	-	-	-	hide, bonus in snow, woods etc	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	4	square	1	0	5	1	arrow	120	30	missile	missile_mechanical	piercing	none	,	25	1	-	-	-	no	2	1	no	0	0	melee	melee_simple	piercing	knife	,	25	1.8	-	-	-	no	0	1	0	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	300	800	1	220	100	65	50	220	4	50	-	0, 1, 2	Peasant_Archers	slave	slave	slave	slave	-	1
welsh_skirmishers	Outlaws	Herwyr	PLACEHOLDER LIGHT INFANTRY	PLACEHOLDER LIGHT INFANTRY	light infantry	raiders	-	-	Regional Rebels	Wales	-	-	peasant	elite		BASE:none, UP1:gambeson , UP2: , UP3: , SHIELD:yes , HELMET: 	Javelin	workman's axe	Rhyfelwyr	-	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	hide, bonus in snow, woods etc	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	900	600	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	slave	slave	slave	slave	-	1
woodsmen	Woodsmen	Drwale	PLACEHOLDER LIGHT INFANTRY	PLACEHOLDER LIGHT INFANTRY	light infantry	heavy axe really? not javelins and spear or knives and workman's axe?	-	-	Poland / Lithuania / Kiev	All Slavic and Baltic Lands	all	yes	peasant	levy		BASE:none, UP1: , UP2: , UP3: , SHIELD: , HELMET: 	javelin	workman's axe	-	-	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	can hide, bonus fighting in woods	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	2	3	normal	trained	30	0	500	500	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	poland, lithuania, kiev	poland, lithuania, kiev	poland, lithuania, kiev	poland, lithuania, kiev	-	1
lithuanian_peasants	Lithuanian Peasants	Veldamai	PLACEHOLDER LIGHT INFANTRY	PLACEHOLDER LIGHT INFANTRY	light infantry	free peasants	-	-	Lithuania	-	all	-	peasant 	levy		BASE:None, UP1: leather/fur, UP2: Linen, UP3: none, SHIELD: , HELMET: 	infantry spear	workman's axe/clubs	-	-	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	hide, bonus in snow, woods etc	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	1	3	normal	trained	30	0	100	800	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	lithuania	lithuania	lithuania	lithuania	-	1
georgian_skirmishers	Swift Infantry	Mkvirtzkhlni	Common yeomen-soldiers from plains and highlands, organised according to their clans, who took part in campaigns as the infantry under the feudal knights.	PLACEHOLDER LIGHT INFANTRY	light infantry	low grade mainstay army	-	-	Georgia	-	all	-	Peasants	Levy		BASE:cloth, UP1: leather, UP2: , UP3: , SHIELD: , HELMET: 	Javelin	military axe short	-	-	-	-	infantry	spearmen	light	English	main_spear	-	-	Levy_Spearmen	60	0	1	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	5	square, schiltrom	1	0	5	2	no	0	0	melee	melee_blade	piercing	spear	,	25	0.6	-	-	-	spear, spear_bonus_8	0	0	no	0	0	no	melee_simple	blunt	none	,	25	1	-	-	-	no	0	1	6	flesh	0	0	flesh	2	1	-2	3	2	3	3	normal	trained	30	0	-	-	1	310	125	75	60	310	4	70	-	0, 1, 2, 3	Levy_Spearmen	georgia	georgia	georgia	georgia	-	1
indian_longbowmen	Indian Longbowmen	Bandagán-i-hind	Indian slave soldiers used by the Turks, Ghaznavids and Ghorids in the east, they were used in Persia even as palace guards but more specifically as part of Jihad despite the troops themselves retaining much of their pagan traditions.	PLACEHOLDER ARCHER UNIT	archers	large fast cheap, poor morale	-	-	Mercenary	far east	-	-	peasants	levy		none	Canebow	knife/dagger	-	-	-	-	infantry	missile	light	English	main_missile	-	-	Peasant_Archers	48	0	0.8	-	-	-	-	-	-	-	-	-	sea_faring, hide_forest, can_withdraw, general_unit	 1.2, 1.2	2.4, 2.4	4	square	1	0	5	1	arrow	120	30	missile	missile_mechanical	piercing	none	,	25	1	-	-	-	no	2	1	no	0	0	melee	melee_simple	piercing	knife	,	25	1.8	-	-	-	no	0	1	0	flesh	0	0	flesh	2	1	-2	3	2	-	3	normal	trained	30	0	-	-	1	220	100	65	50	220	4	50	-	0, 1, 2	Peasant_Archers	all, slave	all, slave	all, slave	all, slave	-	1
